created_at,id,text,lang,user_info
"March 1, 2020",4.47785E+15,今天晚上更新了一下电脑里面的软件 我忍不住想骂一句 microsoft store就是个屑 什么大垃圾 就是摆设吧,zh,"{'id': 3995184784, 'screen_name': 'HC宇宙第一迷妹', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.323.323.180/ee21ae90ly8gbil0583u6j208z08zdh0.jpg?KID=imgbed,tva&Expires=1583148426&ssig=LdmNSz%2FROL', 'profile_url': 'https://m.weibo.cn/u/3995184784?uid=3995184784&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 6955, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '当生命的热情不知道倾注在何处，便有了种种迷乱、疯狂、可笑的举动，而当目标一旦明确——弱者开始迈出第一步的时，他便已经向着强者成长。', 'gender': 'f', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 67, 'follow_count': 963, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/ee21ae90ly8gbil0583u6j208z08zdh0.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'league_badge': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'qixi_2018': 1, 'yiqijuan_2018': 1, 'double11_2018': 1, 'wbzy_2018': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'fu_2019': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'taohuayuan_2019': 1, 'dzwbqlx_2019': 2, 'shuang11_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
"February 28, 2020",4.47688E+15,【微软回应谷歌指责 Chromium Edge可确保扩展程序的安全使用】 微软回应谷歌指责 Chromium Edge可确保扩展程序的安全使用 上周，外媒报道了谷歌如何向 Microsoft Edge 用户显示警告，提醒想要“更安全地”使用浏览器扩展程序的用户切换到 Google Chrome 浏览器。后续该公司解释称，之所以显示这样的消息，是因,zh,"{'id': 2769378403, 'screen_name': 'cnBeta', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.512.512.180/a5115c63jw8es8eqieaiaj20e80e80t8.jpg?KID=imgbed,tva&Expires=1583216182&ssig=dzlIIuyoIA', 'profile_url': 'https://m.weibo.cn/u/2769378403?uid=2769378403&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 14027, 'verified': True, 'verified_type': 3, 'verified_type_ext': 50, 'verified_reason': 'cnBeta.COM 官方微博', 'close_blue_v': False, 'description': 'cnBeta.COM 是目前国内领先的即时科技资讯网站，消息速度快，报导立场公正中立，网友讨论气氛浓厚，在IT业界拥有相当的影响力。', 'gender': 'm', 'mbtype': 0, 'urank': 43, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1262047, 'follow_count': 18, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9odcin216j20hs0hstd8.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5115c63jw8es8eqieaiaj20e80e80t8.jpg', 'like': False, 'like_me': False, 'badge': {'enterprise': 1, 'bind_taobao': 1, 'user_name_certificate': 1}}"
"February 28, 2020",4.4769E+15,今天Tina @Noodle_Nana 代表部門在18樓做月份報告，她講完後我們部門6樓的辦公室同事都在鼓掌????，而且還在群組裡猛誇，老闆也親自在Microsoft meeting裡親自誇，同事們也太sweet了 好開心喔，從去年9月refer Tina進公司今天她都可以獨當一面了，我和小夫可以少操點心了,zh,"{'id': 1765653812, 'screen_name': '動感超人邱淑貞', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.512.512.180/693dbd34jw8eobmzq0qrnj20e80e8aam.jpg?KID=imgbed,tva&Expires=1583216182&ssig=alK2u3ZDaj', 'profile_url': 'https://m.weibo.cn/u/1765653812?uid=1765653812&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 4519, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '????公主號：PartyWithKim 私信已關', 'gender': 'f', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 70755, 'follow_count': 758, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/693dbd34jw8eobmzq0qrnj20e80e8aam.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}"
"March 1, 2020",4.47791E+15,"《Privately Learning Markov Random Fields》H Zhang, G Kamath, J Kulkarni, Z S Wu [Cornell University &amp; University of Waterloo &amp; Microsoft Research &amp; University of Minnesota] (2020) 网页链接 view: 网页链接",zh,"{'id': 1402400261, 'screen_name': '爱可可-爱生活', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.10.34.646.646.180/5396ee05jw1ena6co8qiwj20sg0izjxd.jpg?KID=imgbed,tva&Expires=1583148362&ssig=uUVz6cwUez', 'profile_url': 'https://m.weibo.cn/u/1402400261?uid=1402400261&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 84795, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名互联网资讯博主', 'close_blue_v': False, 'description': '北邮PRIS模式识别实验室陈老师 商务合作 QQ:1289468869 Email:1289468869@qq.com', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 741579, 'follow_count': 746, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/5396ee05jw1ena6co8qiwj20sg0izjxd.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'self_media': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'video_attention': 1, 'user_name_certificate': 1, 'worldcup_2018': 34, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}"
"February 28, 2020",4.4769E+15,Former Microsoft Engineer Convicted of Insider Fraud 网页链接,zh,"{'id': 1791747873, 'screen_name': '导演董志军', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.7.2.135.135.180/6acbe721gy1ff7scxa4ybj2054045aa6.jpg?KID=imgbed,tva&Expires=1583216182&ssig=mSbGBw0uiT', 'profile_url': 'https://m.weibo.cn/u/1791747873?uid=1791747873&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 291126, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '网络信息安全、EHS安全生产、保密及商业风险意识教育培训导师、导演、编剧兼独立制片人。', 'gender': 'm', 'mbtype': 0, 'urank': 44, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 5452, 'follow_count': 2015, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6acbe721gy1ff7scxa4ybj2054045aa6.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'hongbao_2020': 2}}"
"February 28, 2020",4.4769E+15,2020-2-28  日志 使用microsoft office部署工具安装office，卡在2%近10分钟。 解决方案：泡杯茶等。 奇怪的是微软为什么要选择2%这个数字，为什么主界面没有提示。。。,zh,"{'id': 2730937734, 'screen_name': '我连个名字都没有', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/a2c6cd86ly8fr9fn1l087j20ro0rota5.jpg?KID=imgbed,tva&Expires=1583216182&ssig=%2BT4WFLy6qB', 'profile_url': 'https://m.weibo.cn/u/2730937734?uid=2730937734&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 1818, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '举头三尺有神明', 'gender': 'm', 'mbtype': 2, 'urank': 37, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 280, 'follow_count': 252, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/a2c6cd86ly8fr9fn1l087j20ro0rota5.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 33, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2}}"
"February 28, 2020",4.47694E+15,Microsoft的延时太长了。,zh,"{'id': 2305731675, 'screen_name': '我想想你啊', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.109.109.180/896eac5bjw8f6orpx99pyj2032032747.jpg?KID=imgbed,tva&Expires=1583216182&ssig=e6zzuIkIHq', 'profile_url': 'https://m.weibo.cn/u/2305731675?uid=2305731675&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 680, 'verified': False, 'verified_type': 200, 'close_blue_v': False, 'description': '致力于自我之提升，与社会之和谐。', 'gender': 'm', 'mbtype': 0, 'urank': 33, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 37, 'follow_count': 50, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/896eac5bjw8f6orpx99pyj2032032747.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'qixi_2018': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2}}"
"February 28, 2020",4.47695E+15,我吐了 继我的垃圾手机之后这个垃圾电脑也给我整崩溃了 昨晚ios系统的Microsoft就死活登不上去账号用不了了，无奈换到Windows来用word，结果tmd一直叫我更新系统，关了无数次下一次还是要弹出，正打着字呢跳出个对话框问要不要更新手快点到空格也不知道算是个什么指令，然后过了一会儿word正写着propos ... 全文,zh,"{'id': 1913120070, 'screen_name': 'Flammable_7', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.750.750.180/7207e546ly8gcc4izi8vhj20ku0kumzs.jpg?KID=imgbed,tva&Expires=1583216182&ssig=B5eYnROMSP', 'profile_url': 'https://m.weibo.cn/u/1913120070?uid=1913120070&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 2224, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '沙雕网友，暴躁老姐', 'gender': 'f', 'mbtype': 12, 'urank': 37, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 417, 'follow_count': 699, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/7207e546gy1gcc4aty0awj20qo0qojwn.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/7207e546ly8gcc4izi8vhj20ku0kumzs.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'lol_gm_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'qixi_2018': 1, 'avengers_2019': 1, 'family_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'hope_2020': 1}}"
"February 28, 2020",4.47693E+15,今天开始用Microsoft To Do记录工作内容，试了下，多机同步的速度是相当快的。,zh,"{'id': 1657968747, 'screen_name': 'meat', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.640.640.180/62d2986bjw8f1fd9dsmxzj20hs0hsjsp.jpg?KID=imgbed,tva&Expires=1583216182&ssig=omssOWekju', 'profile_url': 'https://m.weibo.cn/u/1657968747?uid=1657968747&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 10088, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '我中意大波莲。', 'gender': 'm', 'mbtype': 0, 'urank': 34, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 158, 'follow_count': 125, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/62d2986bjw8f1fd9dsmxzj20hs0hsjsp.jpg', 'like': False, 'like_me': False, 'badge': {'anniversary': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'feiyan_2020': 1}}"
"March 1, 2020",4.47795E+15,Blue Cedar and Microsoft enable Intune users to connect from managed mobile apps to data sources 网页链接,zh,"{'id': 1791747873, 'screen_name': '导演董志军', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.7.2.135.135.180/6acbe721gy1ff7scxa4ybj2054045aa6.jpg?KID=imgbed,tva&Expires=1583148426&ssig=gn9OzIANV%2F', 'profile_url': 'https://m.weibo.cn/u/1791747873?uid=1791747873&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 291027, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '网络信息安全、EHS安全生产、保密及商业风险意识教育培训导师、导演、编剧兼独立制片人。', 'gender': 'm', 'mbtype': 0, 'urank': 44, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 5453, 'follow_count': 2015, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6acbe721gy1ff7scxa4ybj2054045aa6.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'hongbao_2020': 2}}"
"February 28, 2020",4.47694E+15,为啥电脑买来这么久突然要激活Microsoft软件 有人知道怎么回事吗,zh,"{'id': 6671585377, 'screen_name': 'o悦风o', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/007hvi7Lly8gcatfh2wecj30ru0rugmy.jpg?KID=imgbed,tva&Expires=1583216182&ssig=Vdhv%2FT7BTg', 'profile_url': 'https://m.weibo.cn/u/6671585377?uid=6671585377&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 2086, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '风风Nancy超话主持人', 'close_blue_v': False, 'description': '??赵让??热爱可抵岁月漫长（互粉私信直关不回）', 'gender': 'f', 'mbtype': 11, 'urank': 17, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 754, 'follow_count': 680, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/006Q9NBEly1gbmpmrih25j30v90v9dhd.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/007hvi7Lly8gcatfh2wecj30ru0rugmy.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'panda': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'wbzy_2018': 1, 'suishoupai_2019': 3, 'earth_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 3, 'rrgyj_2019': 1, 'cishan_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 3, 'feiyan_2020': 1, 'kangyi_2020': 1}}"
"February 28, 2020",4.47696E+15,"抱着尝鲜的想法去下载了Microsoft Office，说是整合了Word, Excel 和 Powerpoint，实际用下来感觉对我来说很鸡肋",zh,"{'id': 6705618598, 'screen_name': 'UFOxvii', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1125.1125.180/007jO5IGly8fvbwrvfhfoj30v90v9abt.jpg?KID=imgbed,tva&Expires=1583216182&ssig=6mbuLlxlKD', 'profile_url': 'https://m.weibo.cn/u/6705618598?uid=6705618598&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 1841, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '对人、对事，学会精简', 'gender': 'm', 'mbtype': 12, 'urank': 4, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 3241, 'follow_count': 41, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/007jO5IGly8fvbwrvfhfoj30v90v9abt.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'wenda_v2': 1, 'status_visible': 1, 'china_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2}}"
"March 1, 2020",4.47796E+15,Bose Frames 还承载了 Bose 在 AR 领域的野心和探索。Bose 希望借助手机这个移动计算平台，把语音讲解的体验扩展到更加开放的生活场景中去，比如景区导览、步行导航，甚至是运动引导等。近日，Bose Frames 开始与 Microsoft 的盲人导航技术合作，并已将 Bose Frames 添加到其 Soundscape 应用程序支持 ... 全文,zh,"{'id': 1241185671, 'screen_name': '深圳湾的炫姐姐', 'profile_image_url': 'https://tva3.sinaimg.cn/crop.142.1.477.477.180/49fafd87gw1eg7ynj6jusj20hs0dcdh3.jpg?KID=imgbed,tva&Expires=1583148426&ssig=VICwwhQPwy', 'profile_url': 'https://m.weibo.cn/u/1241185671?uid=1241185671&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 5809, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '互联网资讯博主', 'close_blue_v': False, 'description': 'Hardware, Software, ShenzhenWare.', 'gender': 'f', 'mbtype': 12, 'urank': 35, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 4156, 'follow_count': 1013, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww3.sinaimg.cn/orj480/49fafd87gw1eg7ynj6jusj20hs0dcdh3.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'feiyan_2020': 1, 'hope_2020': 1}}"
"February 28, 2020",4.47699E+15,Microsoft include doc 网页链接,zh,"{'id': 3282465562, 'screen_name': '慕小臭臭', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1125.1125.180/c3a6731aly8fwqk7fsed4j20v90v9dhe.jpg?KID=imgbed,tva&Expires=1583216150&ssig=MO%2F91NOnRF', 'profile_url': 'https://m.weibo.cn/u/3282465562?uid=3282465562&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 264, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 0, 'urank': 31, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 92, 'follow_count': 139, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9112irynuj20hs0hs42i.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/c3a6731aly8fwqk7fsed4j20v90v9dhe.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}"
"February 28, 2020",4.47699E+15,非得到最后才妥协。手贱把onenote2019卸载了，再安就是2016版。2019版需要再在Microsoft Store里面下载，但是我的store打不开了！我弟三点就和我说你就用2016版的行了，我浪费了两个小时，才听取了他的建议。我真是！！！！！！,zh,"{'id': 2585861630, 'screen_name': 'Wang-Q', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.180/9a211dfely8gblcw7qjobj20ro0ro404.jpg?KID=imgbed,tva&Expires=1583216150&ssig=0pWUP18QhL', 'profile_url': 'https://m.weibo.cn/u/2585861630?uid=2585861630&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 26975, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '2020 你醒醒！', 'gender': 'f', 'mbtype': 2, 'urank': 43, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 913, 'follow_count': 655, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/9a211dfely1fmu72v5m69j20u00u0h6o.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/9a211dfely8gblcw7qjobj20ro0ro404.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi': 1, 'gongyi_level': 2, 'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'cz_wed_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'wbzy_2018': 1, 'fu_2019': 1, 'suishoupai_2019': 4, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
"March 1, 2020",4.47798E+15,学校条件贫困没有电脑，非洲加纳的这位小学老师索性把Microsoft Word的界面一笔一笔画在黑板上，给孩子们上信息技术课…莫名感动了 …,zh,"{'id': 5871895617, 'screen_name': '幽默段子坊', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.290.50.666.666.180/006pnShPjw8f3pe8bdf78j30xc0tn4ax.jpg?KID=imgbed,tva&Expires=1583215946&ssig=XJ2NJ8xrDE', 'profile_url': 'https://m.weibo.cn/u/5871895617?uid=5871895617&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 73118, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名搞笑幽默博主 搞笑视频自媒体', 'close_blue_v': False, 'description': '分享幽默段子！', 'gender': 'm', 'mbtype': 12, 'urank': 44, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 6414936, 'follow_count': 189, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/006pnShPjw8f3pe8bdf78j30xc0tn4ax.jpg', 'like': False, 'like_me': False, 'badge': {'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'super_star_2017': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'lol_s8': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'china_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
"February 28, 2020",4.477E+15,【突然断电，未保存的Word或Excel也能恢复】有没有因为突然停电或者电脑死机，辛辛苦苦写了几个小时的文档瞬间消失的经历？那时真想把电脑举过头顶再扔到窗户外面。。今天教大家一招，利用Microsoft Office所创建的缓存就可以轻松找回没有保存的文件噢！新技能！赶紧get起来！,zh,"{'id': 1663685094, 'screen_name': '軍醫周曉峰', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.400.400.180/6329d1e6ly8g0d2v76w95j20b40b4t9h.jpg?KID=imgbed,tva&Expires=1583216150&ssig=FwbeTXFmFV', 'profile_url': 'https://m.weibo.cn/u/1663685094?uid=1663685094&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 79413, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '前 中外国际文化交流中心首席顾问 知名健康养生博主', 'close_blue_v': False, 'description': '軍醫周曉峰(心理學者)知名健康養生博主.主治:风湿病.血栓.静脉曲张.微整形…约电:18046583587合作电话:13691534423田女士', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 419545, 'follow_count': 20, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/6329d1e6ly1fpr7rtlaksj20u00u0nbm.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/6329d1e6ly8g0d2v76w95j20b40b4t9h.jpg', 'like': False, 'like_me': False, 'badge': {'anniversary': 1, 'bind_taobao': 1, 'zongyiji': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'wusi_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'hope_2020': 1}}"
"February 28, 2020",4.477E+15,microsoft whiteboard ios端不支持导入文件 ，pc端需要数位板配合。 所以 ， 赶紧整一个surface book,zh,"{'id': 5860566243, 'screen_name': 'Erye_Forever', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.664.664.180/006oCkZZjw8f3v3vo9bqtj30ig0ig3z5.jpg?KID=imgbed,tva&Expires=1583216150&ssig=sHj6uUNniF', 'profile_url': 'https://m.weibo.cn/u/5860566243?uid=5860566243&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 81, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '我想去不要命的中科大', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 79, 'follow_count': 63, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecasunmkncj20hs0hsq4j.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/006oCkZZjw8f3v3vo9bqtj30ig0ig3z5.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'travel_2017': 1, 'lol_gm_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'qixi_2018': 1, 'lol_s8': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 3, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'family_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 2}}"
